Customer id,Retailer_name,Retailer_industry,Num_stores,Avg monthly_revenue,Contract_value,Contract tenure_months,Platform_usage_hours,Support_tickets_opened,Data_integration_issues,churn
ae7d4b2f-58b5-4d04-bcf5-08f4cbef6762,Larsen-Williams,Fashion,83,39349.09,44420,26,41,1,2,0
edc09c3e-24e4-4093-85f3-2c7fabccbde5,"Floyd, Aguilar and Williams",Food & Beverage,97,146427.08,49783,12,91,3,2,0
5e5d9ee3-af7a-4905-8950-8d4443051599,"Schroeder, Miller and Ferguson",Food & Beverage,17,74140.68,19453,28,44,2,0,0
c9c5cdc7-1b1b-427e-9e10-5d677b154ee5,"Blackburn, Harris and Perez",Electronics,37,162130.99,15136,19,63,1,1,0
f214ccf2-edd5-4a25-a16f-280b06edd0df,Mendoza Ltd,Home Goods,12,20845.64,28320,9,41,1,0,0
c34048cb-e749-4ca9-86aa-2ee650b42f35,Oliver PLC,Electronics,13,157228.14,41927,22,58,1,2,0
e14d119a-26c9-4f3b-8180-47cfbcd7b867,Lopez-Powers,Fashion,63,44372.59,43575,5,33,4,1,0
736b3e7c-16b0-43b1-a188-eafe9c5bf716,Morgan Ltd,Food & Beverage,37,90101.59,36930,25,39,4,5,0
2f8d7ea8-5eab-46b9-ad91-99bd83e61e04,Jones Group,Electronics,51,111677.52,44087,31,75,1,4,0
8ef1707b-7deb-4f71-b20b-abc339bb8928,"Hunt, Russell and Gordon",Food & Beverage,16,140051.27,15080,27,59,0,3,0
803c1192-5396-4a69-831c-706566267ab2,Carrillo LLC,Fashion,10,104598.56,31556,24,8,4,9,0
c5c2c7f2-500c-4947-9ae2-e633df77616b,"Chase, Smith and Knight",Food & Beverage,54,60740.21,24661,12,43,0,1,0
cbcbd2f3-0a71-421b-b736-3a9b61b2c2dd,Barrett PLC,Electronics,62,211883.57,26189,33,58,3,8,0
93241c32-e030-4c0f-8af6-5c3e64913ca5,Gonzalez-Mckee,Home Goods,28,182863.42,48562,36,38,4,4,0
1f4c19d6-302e-4645-bbb1-3382f5446f73,Smith PLC,Electronics,35,83683.77,24547,20,46,3,5,0
8d9448c4-cdeb-4710-a4a4-361ca54a9861,Miller-Hughes,Home Goods,22,121390.27,43434,1,6,0,1,1
262f268f-9487-4560-a7da-6cb62ac42393,Wells-Butler,Fashion,82,113585.75,5570,20,69,0,7,0
52f18dab-439a-462b-9107-c1eeffc76b6a,"Obrien, Mccann and West",Food & Beverage,78,149611.45,6302,38,92,1,5,0
3a6ff42e-d687-43ee-a4ef-14999c73522b,Hopkins Group,Food & Beverage,30,151665.52,45974,28,41,4,7,0
78761163-492a-4bac-ad4c-27bbce1c1d35,Castro-Fleming,Food & Beverage,14,108365.2,17737,16,62,1,4,0
8b771280-bb08-4f21-ab9c-00fb1ee03261,Mayer Inc,Fashion,38,140544.26,18771,44,59,1,3,0
27b3f125-7888-40e2-ba54-d60bd7e35f76,Miller-Wu,Home Goods,19,81868.34,27882,38,59,3,9,0
fcfadc81-14db-45db-a482-23a9873d957d,Boyd-Wright,Fashion,53,129174.62,45978,22,68,0,8,0
58fc2ddb-3381-47c0-b8f4-46a239db3baf,"Ewing, Bennett and Lucas",Electronics,95,99851.22,31580,29,31,0,0,0
505605c6-2023-499a-80e3-7e84f4d17e73,Jenkins and Sons,Food & Beverage,37,74004.51,34425,17,64,2,6,1
76786f29-fa3b-4525-bcb0-adf53eacbb7a,Roberts-Chase,Electronics,19,105164.14,44012,34,52,2,9,0
7c84e4d8-e56e-4e30-a481-bebd117bbba1,"Smith, Carroll and Martin",Food & Beverage,84,125802.91,48704,30,87,2,2,0
0af39c59-fddb-4301-a394-1570d7bbe7d5,"Butler, Rocha and Garcia",Home Goods,92,154419.76,31014,2,44,3,1,0
bf924188-b1f4-4332-851d-8b2c29d7c681,Wall-Carter,Food & Beverage,40,149069.06,28069,6,47,1,1,0
8b3bbc14-5332-43bd-9b47-4e8216916eb9,Parker LLC,Electronics,72,60952.45,12465,1,88,0,1,0
de2afeee-ff04-4b0a-9041-5eb78fed9849,Bradley and Sons,Fashion,26,161496.19,48006,17,19,0,4,0
13295453-7f75-49b0-adca-4a0a6624991c,"Martinez, Medina and Branch",Food & Beverage,24,120457.42,22692,31,50,0,7,0
410cb15f-6940-4677-add6-51fd762e7dd5,Castro-Farrell,Food & Beverage,6,117569.23,33640,9,51,3,8,1
bdf97d9d-e91d-4b1a-94dc-735d1244a8cd,Bennett-Mccann,Food & Beverage,37,67350.26,45972,24,41,3,7,0
a6a74978-11f0-47b1-8ff1-5b9c2cc0dd44,Neal LLC,Food & Beverage,9,67678.14,42022,9,19,2,0,0
3fa41a18-4587-4d5a-8a63-e526109eb57c,Roth-Welch,Food & Beverage,59,136316.58,6857,5,47,1,4,0
fd3c0c22-3601-4341-bafe-4c7fac6578f3,Hopkins Ltd,Electronics,6,82344.38,47123,28,42,3,3,0
d9601e8d-2d0e-469e-8e33-b777f5521cc7,Mcbride Ltd,Electronics,44,112313.49,49830,42,24,2,9,0
831b0799-d59c-4707-b50b-6838efdc3e84,"Smith, Daniels and Le",Electronics,51,50742.29,23165,31,50,1,9,0
0c0b878a-03ec-41f3-b800-3998a7297c50,Taylor PLC,Fashion,52,167385.65,42715,24,21,3,2,0
36e965e9-364d-43f9-a95a-667fd39580e9,Turner-Avila,Home Goods,84,94436.91,20229,29,30,1,9,1
96c3bf0e-9ce9-4570-8296-37a288a5bbd3,Jones LLC,Food & Beverage,84,118812.54,31319,8,59,2,7,1
f3b45594-a2e5-45ba-8078-a31504f2a0e8,Ross-Perkins,Electronics,92,93786.83,7956,8,48,3,9,0
beb00155-965b-4ffd-ba14-d5e440b09344,Flores Ltd,Food & Beverage,23,155891.91,49729,1,83,2,8,0
74cee686-9fe1-46e7-a45e-6fc9f1449636,Ellison Ltd,Food & Beverage,53,27135.85,33591,47,66,3,0,0
bf8cfe3a-739c-4f38-a25e-3e263dd02a03,Jackson-Burton,Electronics,64,184050.98,27244,29,39,3,2,0
44be9433-f610-4cd2-b46f-49b9c4a36237,Meza-Tran,Home Goods,81,160453.05,18091,43,35,3,2,0
05d4ae4e-ae31-4915-9d17-ab74c1f85b20,"Mitchell, Snyder and Nichols",Home Goods,9,161433.6,10069,5,88,0,6,0
1b6b42ff-7894-45c5-a451-de400680a25c,Stone-Wilson,Home Goods,46,179213.66,44936,47,73,4,3,0
280bbff7-8567-4aac-9490-d95ab3cf9894,Cook PLC,Home Goods,38,135243.77,42521,19,10,0,3,0
f5cd5f10-be65-4589-aca8-cc0c9ab87cfa,"Wright, Bell and Murray",Food & Beverage,5,108280.08,47727,6,37,4,3,0
91eee4da-96f8-458b-9502-4bdaa1b79ca3,Peters Ltd,Fashion,66,-30736.71,22538,7,42,2,3,0
02d1d35b-a877-4574-b927-bd34a4b0c0cc,"Campbell, Johnson and Garcia",Electronics,66,114909.48,19236,24,64,2,5,0
b65964b8-87fd-4109-869e-dc975f8a7e4b,Jacobs Inc,Fashion,30,154263.15,14295,1,59,3,8,0
cd2d5a10-5fec-4169-bfbd-c12f0a9d3b49,"Johnson, Nguyen and Lee",Food & Beverage,81,102851.83,26953,46,53,4,1,0
9713c00f-d662-4713-b47c-1f65e7948344,Johnston LLC,Home Goods,38,104164.23,41929,42,26,2,3,1
840709b5-72b4-40a8-8586-76adcc545d69,Santos PLC,Food & Beverage,48,107679.18,24994,41,67,4,3,0
9ead9591-d7cf-41b1-b4b7-ebe576109975,"James, Williams and Brown",Electronics,10,114808.26,25454,32,82,2,4,0
8b5b92f8-fb08-4cc0-8dff-65f19ad8c6e8,Thornton Ltd,Home Goods,2,138050.94,25893,17,51,2,2,0
74cf04c7-27c3-4658-b48e-088e5927f893,Williams-Vasquez,Home Goods,70,116587.7,38060,33,32,0,2,0
156279b4-5250-405a-ae4e-51145c4841f9,Tate Ltd,Fashion,79,27115.42,37403,31,51,0,1,0
c21bf547-fb5a-4937-a8e1-60f64b3662ae,Freeman-Rosales,Electronics,73,93210.89,39868,44,78,4,9,0
635f9f76-5f0a-484a-abaa-83b8ae372dda,Ruiz-Olson,Fashion,2,92497.43,17068,12,22,0,8,0
69a83f98-9051-4a63-8d4f-c734c16f44ad,"Medina, West and Newman",Food & Beverage,12,78305.1,14470,30,56,1,7,1
78cf137b-5bca-4543-90be-f1a75a5ebee6,"Dunlap, Brown and Braun",Home Goods,20,81139.42,20328,14,41,1,8,0
aba098d3-af1b-4049-893e-bbd573d2e791,"Rubio, Lyons and Guzman",Electronics,36,101668.2,17568,2,19,3,6,0
ab5c27d7-76e3-47b1-8cba-37592cbdd1e3,Martinez-Woodard,Electronics,2,51202.63,43154,16,42,3,7,0
8846dbf3-3eb5-4151-95b0-bf8a2d9023c4,"Smith, Miller and Bridges",Food & Beverage,18,114697.59,18233,25,58,1,1,0
bfe0a7bb-54e0-433e-a5d9-161c4a96056f,Patterson Ltd,Fashion,48,22205.97,24033,19,43,2,0,0
095c3587-6885-45c6-bad2-1105d1c0c4af,Russo-Joseph,Home Goods,14,79918.31,18610,17,62,4,7,0
a373671d-25ae-4834-913e-63834a2f26c6,"Robles, Dominguez and Alexander",Home Goods,49,62247.87,27484,37,39,1,0,0
3a6b6846-1235-49af-889e-748e52af2031,Shaw-Nunez,Fashion,91,34788.85,45470,41,77,1,8,0
835a4bd9-890d-46b6-a4ab-f7f356c4dbf1,Zamora Group,Fashion,24,39820.4,25926,25,57,3,7,0
99bf384e-583c-467e-a4a3-10abde29da68,"Boyd, Vazquez and Sanchez",Food & Beverage,55,82959.13,33116,47,56,1,5,1
d37292a4-f671-4170-90e3-273576aae2f8,Willis LLC,Electronics,82,90810.44,23550,29,22,4,4,0
7aa34d9f-6df3-4280-87d1-13f9f8fd6e88,Cole Group,Home Goods,50,100621.36,22659,9,46,1,8,0
569179df-f67d-43e5-960a-7a4a46f98d26,"Stevens, Solomon and Martinez",Home Goods,57,150780.24,43226,21,26,2,3,0
6b8a38fd-4935-406b-8344-a1c967b36246,Hunt-Freeman,Home Goods,31,-14112.01,30956,6,83,2,7,0
b2f2063e-2cb4-4959-b450-21319d6687ac,"Patrick, Jackson and Garcia",Home Goods,60,83423.08,15845,9,58,0,7,0
a4efafc9-4f8f-41dc-8cca-58db724f950d,Freeman Ltd,Food & Beverage,43,85134.81,37978,44,34,4,0,0
3b74530c-92dd-4902-b79b-35852d35d26e,Stewart-Miller,Home Goods,83,169010.51,46206,41,44,0,7,0
a7334aab-f95d-491f-9feb-fbab692d6440,Zamora-Osborne,Food & Beverage,52,141361.4,41970,34,85,0,2,0
277942a4-2db1-4795-8c4d-d0d482ece8bc,Garcia-Tucker,Food & Beverage,43,96208.32,26481,47,24,4,6,0
0a43f332-3801-4841-a639-5ea805602e7f,Ochoa Group,Home Goods,37,78253.59,12436,3,70,1,4,0
800a7ae0-8b34-4bba-86dc-916bb9fd484c,Brown-Morris,Food & Beverage,68,25146.63,24850,36,58,4,3,0
4f3e2f7c-8799-402b-97a2-322994705b01,Chavez-Swanson,Electronics,74,148864.81,21741,18,57,3,8,0
5ca5bd3e-0bd6-4efb-a4ca-6981d44480af,Patel-Davis,Home Goods,89,111061.13,37840,13,70,1,0,0
cd7f9d23-b2b7-4c8a-ab10-28ce1eebf2eb,Pratt and Sons,Food & Beverage,12,29161.76,12607,24,52,0,9,0
dd64dfc3-719b-4814-9d88-212025c8b5e9,Roberts-Jones,Home Goods,36,109209.23,9224,41,42,3,3,0
a0fa4198-4028-476e-bd1b-0c3d987a63e0,"Scott, Freeman and Gamble",Fashion,5,97751.19,48380,20,35,2,9,0
f8f37230-ce53-4fc1-9e45-acc7ce7616a1,"Hart, Hayes and Moreno",Food & Beverage,77,140002.43,18775,15,86,4,9,0
5ba5d9ff-4664-4061-892c-56bdee9c3d96,Hoffman-Cook,Home Goods,30,112918.54,41418,22,54,2,5,0
9a342ba7-dcba-4e04-a148-802b010bb49b,"Obrien, Williams and Martin",Home Goods,95,148762.16,16242,7,0,1,0,0
bae5d40b-38b4-4b50-b3dd-5d1a86a16b3e,Ray Group,Electronics,68,131240.46,8970,34,19,1,5,0
fb5816a3-12ea-4b17-a12c-2f91a72a4765,Reid-Miller,Electronics,18,147802.16,33966,15,52,4,4,0
4be9d085-81a3-4f1a-9df4-5117f544c2fa,"Campbell, Murphy and Fisher",Home Goods,98,130801.54,41200,4,70,1,3,0
f7bf588f-af92-42a6-bcba-e406d2d994c9,Scott-Roberts,Food & Beverage,15,180809.49,38183,46,63,3,4,0
09c627be-824c-48fe-9ce6-e763eed0a3a1,"Doyle, Harvey and Jones",Electronics,37,108796.51,28912,39,42,1,9,0
ec0a1558-d835-42f4-855f-5aa750e47c7f,"Turner, Martin and Campbell",Food & Beverage,90,95519.64,40889,35,67,1,1,0
d3110360-5126-49df-854f-9f86a97d568a,Schneider PLC,Food & Beverage,68,94413.63,13694,8,47,4,2,0
0bdeaf8c-272e-4898-b43d-94bdad0e461e,"Savage, Sullivan and Collins",Home Goods,19,72094.16,10151,39,37,0,4,0
f74e2a1f-d4c4-4c20-9c3e-c88a944d911e,Sullivan-Kennedy,Food & Beverage,29,3949.66,28705,19,36,2,1,0
5665dbbb-dab9-4910-9093-ddb14313df55,Woods Group,Food & Beverage,23,45389.86,9914,8,8,1,6,0
ced63190-ff44-4d4f-958f-41b3d5135fa0,"Rowe, Heath and Vaughn",Home Goods,45,45113.79,14316,5,32,2,7,0
2950f216-64ef-4517-8848-ad2c435cffab,Robbins-Smith,Food & Beverage,25,128868.16,25873,42,57,3,1,0
0be2f237-93a0-45aa-b431-3a0a8b60d700,"Johnson, Hines and Downs",Home Goods,67,52051.88,15795,9,30,3,4,0
4a38c1be-93d8-4da5-bc18-489db8dfe56d,"Dickerson, Jordan and Hunt",Fashion,83,79044.17,47055,31,53,0,5,0
6632923e-b2eb-4d53-8ea9-5d4511698de0,"Moyer, Reese and Velasquez",Food & Beverage,73,22355.44,40665,34,43,4,2,0
0d15e127-7d4f-43eb-8192-b11201de584e,Melton Ltd,Electronics,45,112977.77,46197,40,27,2,8,0
d327361d-6686-4d5d-8279-5914fac47c8d,Murray Ltd,Food & Beverage,53,37653.54,25481,25,41,0,7,0
5669803d-712d-4e87-ba4b-ae22c883e0a2,"Gross, Fritz and Franklin",Food & Beverage,25,76131.2,47019,32,68,1,7,0
b548f0ab-7b56-45a9-9c9b-0b8295a08961,"Bush, Tate and Johnson",Electronics,29,121081.68,43080,3,31,4,5,0
f73c44e5-6b43-4e99-bcd7-72f3f8b739b9,Morales and Sons,Fashion,52,103817.79,34043,30,47,2,5,0
7fbd3e80-eb69-47bc-b457-44fdaba5ed2f,"Roth, Crawford and Moore",Food & Beverage,78,209830.95,45307,46,41,2,7,0
8cd7d049-6a21-44f2-8931-c6b9ddc1fb00,"Miller, Thompson and Turner",Electronics,61,106211.87,34193,31,51,3,0,0
4024a337-7633-42d2-b99a-9b63cea79061,Cooper-Simmons,Food & Beverage,93,207550.27,31790,10,58,4,4,0
9711c769-8e92-4ab5-b793-903853f60901,Burke-Warner,Electronics,77,129874.56,24127,46,25,1,5,0
06e0834d-631b-44af-853a-c9f5bb82f5a5,Barrett-Melton,Electronics,94,118781.71,34531,30,52,4,0,0
c26acd38-89da-4828-84fd-0a8ffa72cac6,Brooks-Johnson,Food & Beverage,87,36587.83,22720,18,61,2,9,0
6161998b-2914-4c7f-bd47-edec4b97b183,"Kane, Stokes and Nguyen",Electronics,65,165875.76,46718,16,24,0,2,0
8c53cddd-4909-41a1-81ed-5f736b7dccad,"Diaz, Nichols and Sanchez",Electronics,5,117998.87,26431,1,48,1,3,0
20f80809-738c-42f4-a60b-1382abedba35,Massey Group,Home Goods,48,136041.52,42704,11,50,2,4,0
e6c5b210-d9fc-4d85-b13c-421fb657373f,"Jackson, Baker and Martinez",Home Goods,77,66042.96,17092,47,52,0,7,0
98f363a6-5bd8-405b-8d43-594071550a12,Jones Group,Fashion,36,63969.42,46077,17,73,4,7,0
9c24875c-ef23-4b35-9e89-de5aea156435,Wood-Williams,Electronics,65,129292.23,28379,1,52,2,8,0
6876c135-58f0-46f0-8f7e-449ec296cff9,Smith Inc,Fashion,34,82885.96,11051,29,60,0,7,0
1425b40c-4551-4ac6-ad70-ae3c87b4692d,Jones PLC,Food & Beverage,29,143027.22,9837,17,66,3,6,0
58d452ca-35fe-42ba-9b4f-d9b6502449d8,Lee-Williams,Food & Beverage,59,120782.17,43799,40,52,4,0,0
273aca79-c156-44c4-9633-bc0d02e1c1b7,"Johnston, Riggs and Fisher",Fashion,61,59485.26,18356,11,54,4,4,0
bda80324-06f0-49c1-be27-2e0b488d5716,Mcpherson and Sons,Home Goods,18,82266.05,19216,8,46,0,7,0
5ae73531-7f79-4955-a073-a0741ee1fd5a,Vincent LLC,Fashion,69,28096.35,15572,19,72,2,3,0
79cbe7e3-e887-41bb-b9a9-4e89a74bd0dc,"Morgan, Bryant and Ortiz",Electronics,41,33562.76,18567,14,56,1,5,0
2db40ea4-21e3-4e1a-8272-49da563efffe,Jackson-White,Fashion,29,32192.27,18929,30,38,1,6,0
33942e65-50aa-4ce9-9926-d325fad63e23,Robinson Inc,Fashion,18,36420.79,5998,44,34,0,2,0
9b6c5927-9f57-48c8-a656-31c3873cab6a,Orozco-Mcclure,Home Goods,29,209665.59,35485,8,33,1,7,0
ca05bae0-e463-4f5c-ae77-528001a89b40,"Ward, Miller and Valencia",Fashion,99,138856.04,27517,2,84,0,5,0
34d49162-ab73-4a7c-a5f3-60cb04cac951,Dickson PLC,Fashion,80,-928.41,20035,44,55,2,1,0
d4303368-7644-4700-a292-994689d00cc0,"Garrett, Coleman and Wright",Electronics,34,110885.8,23896,40,47,1,2,0
557502d7-153c-4333-9bcd-e2d55f74b92b,"Bird, Mcgrath and Harrison",Fashion,77,89172.29,23836,31,40,2,6,0
82cb164d-2152-456c-830a-c44941d128d9,"Clay, Flores and Edwards",Electronics,13,106442.16,37794,41,49,2,5,0
2194c58a-e8e1-4210-ba93-2424e1c44773,Wilkerson-Carpenter,Food & Beverage,1,115736.3,10811,23,89,2,0,0
63c64227-5b8a-4168-a7de-1fb6f23f5c8f,"Thompson, Hoffman and Kaufman",Food & Beverage,85,143933.74,18253,28,88,2,8,0
947f1ccb-2ef4-43f8-99cb-d5fc5f289171,Mullins-Edwards,Electronics,15,142289.93,37588,13,81,0,3,0
2c85c26a-f6bc-493d-9162-7edb9858af02,Banks-Huynh,Fashion,37,96918.2,18608,45,34,0,5,0
b02aa1fe-287c-46cf-8cbc-7ca1608de073,"Herrera, Nichols and Jones",Home Goods,71,-3546.45,38625,47,39,1,8,0
4cff2f13-c8de-455a-803e-7dd0650b04b6,Brooks-Hernandez,Home Goods,53,117969.95,22070,41,61,4,0,0
7dc47597-0072-4157-a944-f929d3500585,"Porter, Lee and Burton",Home Goods,51,97345.46,48503,23,56,4,9,0
f83b8c58-5d2b-4cd5-b32b-8e7dd9c617c3,"Jenkins, Thompson and Monroe",Fashion,82,38925.73,5985,20,21,4,8,0
acb33dd0-a7e7-42d6-8108-33c03a8f358d,"Golden, Mckee and Mcdonald",Home Goods,14,142636.65,49223,7,57,0,0,0
a134bfa2-b988-4362-886a-3c32ba43d3e2,Campbell Inc,Food & Beverage,61,119386.38,18825,28,56,4,2,0
aecd2bb7-e68f-49c3-a691-318fdae6e686,"Buchanan, Rogers and Salazar",Food & Beverage,48,67121.2,18489,23,75,0,8,0
1ebc8acd-67f8-46cd-ac37-550f4c323056,"Salinas, Brown and Lowe",Home Goods,45,156065.35,11352,25,63,2,2,0
83938169-706a-4a51-afac-6122c3d1d4f3,"Juarez, Larson and Boyd",Food & Beverage,93,123613.88,38858,46,48,2,6,0
189b3187-7c75-4aef-bf58-b41038c48d3b,Lam and Sons,Food & Beverage,97,93299.38,26967,10,43,0,5,0
651251f3-17b3-45c6-94c9-d6c88c8858d9,Nguyen Ltd,Fashion,48,90613.19,25802,43,76,2,4,0
bf9470cd-eb20-4f0b-b87f-07bf663522b1,Moreno Group,Electronics,74,72306.68,31108,16,30,3,3,0
239d4d11-9691-46f8-879a-573fadc25be5,Jones-Salazar,Fashion,70,144948.02,28781,23,2,3,8,0
f496c898-3abe-49c2-8065-736e8e598b26,Lopez Ltd,Home Goods,13,38988.85,36477,5,36,1,4,0
f6093449-90e2-430d-a401-fc2c1b86bd1f,Bates-Carlson,Home Goods,95,226659.1,22230,29,39,4,1,0
9a5d7715-f47d-4882-9217-2bf6e49ec0ef,Reynolds and Sons,Food & Beverage,43,131290.54,47551,22,36,4,7,0
d2785f3e-f356-4359-97f4-8a137c07188d,Mercado PLC,Fashion,39,52478.48,49413,3,28,3,5,0
9795cb1c-5799-4724-a36a-5810ddfa119d,Villa-Smith,Food & Beverage,58,34351.53,33070,10,48,3,1,0
dfbd6c09-6a07-4d02-baeb-f69066fbaddc,Pace LLC,Home Goods,70,100607.69,23047,28,20,1,3,0
77f4c52a-385e-42a2-9b54-e36704531438,Miles LLC,Food & Beverage,17,143552.52,36955,28,7,3,9,0
4a14f6ae-c1f6-403b-81ff-3f41d464284b,"Fox, Soto and Henderson",Food & Beverage,68,138403.36,25999,18,25,4,2,0
1cebbcd7-3e86-4789-8fb2-8fd4ea5bc26e,Richards-Thomas,Fashion,44,64799.51,30159,26,49,3,9,0
f9557283-7e21-4e70-aaf2-aa7e633d411e,Merritt-Moore,Fashion,15,85427.26,31561,1,94,3,2,1
4b71f1ee-ffa2-41df-86e4-b5c3ee45974a,"Jones, Jimenez and Greene",Fashion,85,91505.24,46732,3,54,0,9,0
6b675989-2de5-442d-98dd-939a41d5dea5,"Johnson, Evans and Lucero",Electronics,91,46410.54,47287,21,45,0,5,0
33516606-d3c5-4827-9347-ef06aa54b50c,"Odom, Cook and Martin",Electronics,27,88944.38,47893,15,73,1,2,0
e76da9e3-f2e1-4a86-8c49-6b5f0a470367,Brown Ltd,Food & Beverage,99,63354.72,27477,18,59,4,7,0
52e0b977-18fc-410a-8bc3-a7ec7aad9b96,Sanchez LLC,Fashion,63,179810.02,34392,43,63,1,0,0
0861e136-b615-4f1b-8aae-3e3c14a32b3d,Sparks Inc,Fashion,52,42847.97,47640,25,4,2,9,0
20c89219-b6f2-41ed-ae09-86bc166f74c5,Lopez-Miller,Food & Beverage,29,137234.81,9363,46,18,0,2,0
f10fb7ba-6bb1-461e-a904-bc2403b97689,Herrera-Harper,Food & Beverage,94,35666.56,47737,22,41,3,4,0
ea802b46-f4a8-49c4-8322-df032e7f3d45,Jensen LLC,Home Goods,4,155930.68,13676,30,41,2,3,0
b3419523-c42b-4750-ac25-72e069244130,Mooney-Contreras,Food & Beverage,48,146340.92,9292,9,41,0,1,0
1e71f524-fb3a-4ecc-84dd-a4446c5d181b,Jones Ltd,Fashion,87,50173.47,44729,37,54,3,2,0
8fc377cd-8296-4691-b679-e429a131bc09,Hardy-Curtis,Home Goods,95,133432.62,29323,39,24,2,0,0
d72efae7-404f-45a1-b860-e68c21b08d22,Thompson Group,Home Goods,50,36095.11,22419,41,33,3,8,0
70e5bf57-32c6-4b53-9f07-6944b4274770,Stewart Group,Food & Beverage,3,63842.69,21699,17,39,1,6,0
7f8135c2-c09f-4107-85d5-c0747bee98b7,Atkins-Scott,Electronics,13,142898.06,21582,18,40,1,8,0
2ea7f0ae-0d85-4116-b860-93692f222fc2,"Johnson, Carter and Garcia",Home Goods,98,62853.04,11216,30,35,1,5,0
2ad46e7f-d43d-424f-b750-a90764bdef24,Higgins-Huber,Food & Beverage,96,128341.26,16689,26,62,4,5,0
02331cce-e6ee-40d7-8924-702c6496a749,Joseph-Williamson,Electronics,29,85711.94,15201,36,108,2,8,1
319fc15d-6659-4a5f-81b4-fa1be4aa53db,"Johnson, Taylor and Curtis",Food & Beverage,5,219003.35,22069,32,3,2,2,0
f76cdcc3-2ff0-4db8-a830-6296dd8a4620,Riggs Group,Electronics,96,107508.15,25766,37,48,4,7,0
14fece0c-2f39-4874-b1ff-6694cddd877a,"Hartman, Gonzalez and Taylor",Electronics,31,104886.47,20906,26,60,2,6,0
0936ba46-3996-4f63-a719-69c2d302ac17,Wiley-Knight,Food & Beverage,28,-15489.23,33294,33,30,4,7,0
aba04e84-c19b-49c2-a50a-2b7372c3a9ef,"Smith, Carpenter and Stephens",Electronics,32,96297.1,13064,20,60,0,6,0
228d0d69-0a0e-4c01-a416-8bb9a195c81f,Roman LLC,Electronics,82,117137.15,26709,29,61,4,6,0
74edda86-f3b6-4cda-b1a1-0d0ad08f938d,Mccarthy-Murphy,Electronics,87,156897.1,15751,29,72,2,0,0
20b155ae-3178-49c5-977c-cad0a9e3eaf5,"Alvarez, Ford and Blanchard",Fashion,84,107388.53,17679,44,43,2,5,1
f08aebf5-e131-4e94-a7dd-f02b68da747d,"Garcia, Moore and Forbes",Fashion,85,118480.87,8351,11,52,4,2,0
d9b66915-b4d6-404d-a901-689f7afd1add,Jennings Inc,Fashion,40,64732.79,13070,7,15,1,8,0
2257f5a3-291d-4175-83da-65879665e64c,"Bartlett, Graham and Mills",Home Goods,30,133930.85,31582,17,98,2,8,0
84ae0801-1962-4c73-a252-a892c4fbfea4,Kidd-Schultz,Home Goods,35,194097.14,44971,37,56,2,8,0
dafe832f-67c1-41c0-92c4-8a97a00f7749,Fritz Inc,Home Goods,73,41803.15,26358,46,25,1,3,0
8129fd45-206e-4688-b410-7f8977a5eb0e,Gallegos Ltd,Home Goods,23,-14429.01,37041,30,49,1,4,0
d8bd5ab8-ad47-45d4-a732-f7f26b1330ee,"Campbell, Diaz and Ali",Electronics,5,182160.08,9475,37,43,0,3,0
1b08a4b8-7ce5-45e4-8652-3091b36da6e6,Hayes LLC,Home Goods,36,73020.69,6248,20,66,2,1,0
0ef9ab35-cfc1-44e6-80a8-cfcc75fe2f4a,Pena-Davis,Food & Beverage,20,119302.87,37847,1,55,3,4,0
1b89a01d-b8ed-4ead-8885-7cd66ae3d412,"Stewart, Duncan and Williamson",Food & Beverage,65,40204.5,12470,10,57,1,0,0
c9b964d0-6af5-4db9-af06-be150e5a8b8a,"Jones, Evans and Thomas",Fashion,46,174107.79,44821,44,51,3,3,0
c48de596-ce4d-4189-8aaf-11ccaed37103,Mcgrath Inc,Fashion,34,147216.6,11598,20,50,1,3,0
c4f550a6-b390-4022-bc87-4a896c2c5ea3,Moses-Castillo,Food & Beverage,26,83677.87,20010,28,48,0,2,0
bc416319-5023-409e-9997-883d12042fd6,Long-Buchanan,Electronics,68,57656.96,24666,28,16,1,9,0
df3c5841-28cc-4ea2-902e-1b8fbf383206,Walker-Ford,Food & Beverage,13,108014.32,26327,13,40,4,8,0
5c389600-b089-459e-8cee-fb7ea978da05,Weaver-Schmidt,Food & Beverage,20,184591.23,12351,10,72,4,2,0
0a9074aa-f92e-4af9-b947-d8ad12b88616,Garcia-Myers,Food & Beverage,42,90326.42,6239,3,71,0,3,0
a337cb9b-c130-4b03-ac43-3d134d35a926,Garcia-Hall,Home Goods,59,10640.59,30489,42,58,4,0,0
e20e34de-32bd-448d-9ab8-e0b15b033d9b,"Riggs, Johnson and Simmons",Electronics,94,56898.01,13448,13,42,0,9,0
8af201f4-092a-419f-b402-5c45ea683348,"Castillo, Johnson and Harris",Electronics,76,165444.25,47328,20,52,2,1,1
a333a107-b234-4831-ab90-efa07eaca0ec,Rodriguez Inc,Home Goods,66,128237.68,11086,33,69,3,7,0
90678855-5012-4389-8ea4-4f4b1a377230,Newman PLC,Electronics,84,101091.51,37313,43,62,0,7,0
2e23d945-a564-41f6-958b-4798bdbd0125,Hall Ltd,Fashion,59,159133.73,7203,29,51,1,7,0
5d031354-71b6-4f36-bdbb-5a885c7bf524,Atkinson LLC,Home Goods,35,39474.8,48857,35,71,4,5,0
